hex,built,capacity_cph
87274b732ffffff,0,0
87274b714ffffff,0,0
872a92494ffffff,0,0
872a92496ffffff,0,0
872661865ffffff,0,0
872661864ffffff,0,0
872661860ffffff,0,0
872661866ffffff,0,0
872661875ffffff,0,0
872661870ffffff,0,0
872661872ffffff,0,0
87266180dffffff,0,0
872661809ffffff,0,0
872661808ffffff,0,0
87274b633ffffff,0,0
872759714ffffff,0,0
872664ca2ffffff,0,0
872664c84ffffff,0,0
872664c85ffffff,0,0
872664c81ffffff,0,0
872664c8effffff,0,0
872664c88ffffff,0,0
872664c89ffffff,0,0
872664cf2ffffff,0,0
872664cf0ffffff,0,0
872664195ffffff,0,0
872664191ffffff,0,0
87266419cffffff,0,0
872664199ffffff,0,0
872664032ffffff,0,0
872664030ffffff,0,0
872664035ffffff,0,0
872664031ffffff,0,0
872664022ffffff,0,0
872664020ffffff,0,0
872664025ffffff,0,0
872664155ffffff,0,0
872664146ffffff,0,0
872664144ffffff,0,0
872664163ffffff,0,0
872664160ffffff,0,0
872664161ffffff,0,0
872664165ffffff,0,0
872664b92ffffff,0,0
872664b96ffffff,0,0
872664b94ffffff,0,0
872664bb2ffffff,0,0
872664bb3ffffff,0,0
872664bb0ffffff,0,0
872664bb1ffffff,0,0
872664ba2ffffff,0,0
872664ba0ffffff,0,0
872664ba4ffffff,0,0
872664ba5ffffff,0,0
87266484bffffff,0,0
872664849ffffff,1,1
872664b32ffffff,0,0
872664b33ffffff,0,0
872664b21ffffff,0,0
87274b4d2ffffff,0,0
87274b4d3ffffff,0,0
87274b4d0ffffff,0,0
87274b4d1ffffff,0,0
87274b4c2ffffff,0,0
87274b4c0ffffff,0,0
87274b4c5ffffff,0,0
87274b4eaffffff,0,0
87274b4eeffffff,0,0
87274b4e8ffffff,0,0
87274b4edffffff,0,0
87274b45effffff,0,0
87274b448ffffff,0,0
87274b44cffffff,0,0
87274b46bffffff,0,0
87274b469ffffff,0,0
87274b09affffff,0,0
87274b098ffffff,0,0
87274b09dffffff,0,0
87274b08effffff,0,0
87274b088ffffff,0,0
87274b08cffffff,0,0
87274b08dffffff,0,0
87274b0f6ffffff,0,0
87274b0f4ffffff,0,0
87274b0a9ffffff,0,0
87274b01affffff,0,0
872a92c8dffffff,0,0
872a92c8cffffff,0,0
872a92c88ffffff,0,0
872a92c8effffff,0,0
872a92c9dffffff,0,0
872a92c98ffffff,0,0
872a92c9bffffff,0,0
872a92534ffffff,0,0
872a92535ffffff,0,0
872a92530ffffff,0,0
872a92531ffffff,0,0
872a92506ffffff,0,0
872a92502ffffff,0,0
872a92503ffffff,0,0
872a9251cffffff,0,0
872a92518ffffff,0,0
872a9251affffff,0,0
872a925a9ffffff,0,0
872a924a3ffffff,0,0
872a924a2ffffff,0,0
872a92484ffffff,0,0
872a924b1ffffff,0,0
872a92c75ffffff,0,0
872a92c62ffffff,0,0
872a92c60ffffff,0,0
872a92c65ffffff,0,0
872a92c64ffffff,0,0
872a92d4affffff,0,0
872a92c61ffffff,0,0
872a92c6effffff,0,0
872a92c6cffffff,0,0
872a92c68ffffff,0,0
872a92c6dffffff,0,0
872a92c69ffffff,0,0
872a92136ffffff,0,0
872a92130ffffff,0,0
872a92c71ffffff,0,0
872a92c83ffffff,0,0
872a92c80ffffff,0,0
872a92c86ffffff,0,0
872a92cb1ffffff,0,0
872a92cb5ffffff,0,0
872a92d9bffffff,0,0
872a92d98ffffff,0,0
872a92d9dffffff,0,0
872a92d83ffffff,0,0
872a92d80ffffff,0,0
872a92d84ffffff,0,0
872a92da3ffffff,0,0
872a92da1ffffff,0,0
872a92d12ffffff,0,0
872a92d10ffffff,0,0
872a92d11ffffff,0,0
872a92d02ffffff,0,0
872a92d15ffffff,0,0
872a92d33ffffff,0,0
872a92d30ffffff,0,0
872a92d36ffffff,0,0
872665a69ffffff,0,0
872665a6dffffff,0,0
872a96693ffffff,0,0
872a96690ffffff,0,0
872a96694ffffff,0,0
872a966b2ffffff,0,0
872a966b0ffffff,0,0
872a966b6ffffff,0,0
872a966b4ffffff,0,0
872a9679affffff,0,0
872a96798ffffff,1,1
872a9679cffffff,0,0
872a96782ffffff,0,0
872a96786ffffff,0,0
872a967b1ffffff,0,0
872a967b5ffffff,0,0
872a967a6ffffff,0,0
872a967a4ffffff,0,0
872a9644bffffff,0,0
872a96716ffffff,0,0
872a96449ffffff,0,0
872a96714ffffff,0,0
872a96732ffffff,0,0
872a96733ffffff,0,0
872a96731ffffff,0,0
872a96722ffffff,1,1
872a96704ffffff,0,0
872a96700ffffff,0,0
872a96701ffffff,0,0
872a9670effffff,0,0
872a9670affffff,0,0
872a96624ffffff,0,0
872a96625ffffff,0,0
872a96621ffffff,0,0
872a9662cffffff,0,0
872a96628ffffff,0,0
872a96629ffffff,0,0
872a96676ffffff,0,0
872a96672ffffff,0,0
872a96673ffffff,0,0
872a96655ffffff,1,1
872a96650ffffff,0,0
872a96656ffffff,0,0
872a966e5ffffff,0,0
872a966e0ffffff,0,0
872a966e2ffffff,0,0
872a966f1ffffff,0,0
872a966f0ffffff,0,0
872a966f3ffffff,0,0
872a966f2ffffff,0,0
872a966d4ffffff,0,0
872a966d0ffffff,0,0
872a966d1ffffff,0,0
872a966deffffff,0,0
872a966daffffff,0,0
872a966dbffffff,0,0
872a92d75ffffff,0,0
872a92d71ffffff,0,0
872a92d44ffffff,0,0
872a92d40ffffff,0,0
872a92d43ffffff,0,0
872a92d4effffff,0,0
872a92c9affffff,0,0
87266526dffffff,0,0
872665269ffffff,0,0
872665268ffffff,0,0
87266526affffff,0,0
872665245ffffff,0,0
872665241ffffff,0,0
872665240ffffff,0,0
872665243ffffff,0,0
872665242ffffff,0,0
872665370ffffff,0,0
872665375ffffff,0,0
872665362ffffff,1,1
872665360ffffff,0,0
872665365ffffff,0,0
872a92d96ffffff,0,0
872a92d94ffffff,0,0
872a92d95ffffff,0,0
872a92db3ffffff,0,0
872a92d86ffffff,0,0
872a92d34ffffff,0,0
872a9669bffffff,0,0
872a92d26ffffff,0,0
872a92d24ffffff,0,0
872a9668bffffff,0,0
872a96689ffffff,0,0
872a9668dffffff,0,0
872a966abffffff,0,0
872a966a8ffffff,0,0
872a966aeffffff,0,0
872a966a1ffffff,0,0
872a966a3ffffff,0,0
872a966a0ffffff,0,0
872a966a2ffffff,0,0
872a966a6ffffff,0,0
872a9679bffffff,0,0
872a9679effffff,0,0
872665a4dffffff,0,0
872665a48ffffff,0,0
872665a4effffff,0,0
872665a5dffffff,0,0
872665a5cffffff,1,1
872665a42ffffff,0,0
872665a55ffffff,0,0
872665a54ffffff,0,0
872665a72ffffff,0,0
872665a0dffffff,0,0
872665a2bffffff,0,0
872665a0cffffff,0,0
872665a2affffff,0,0
872a90655ffffff,0,0
872a90651ffffff,0,0
872a9065effffff,0,0
872a9065affffff,0,0
872a939b4ffffff,0,0
872a939b5ffffff,0,0
872a939b1ffffff,0,0
872a93984ffffff,0,0
872a93986ffffff,0,0
872a93980ffffff,0,0
872a93982ffffff,0,0
872a93983ffffff,0,0
872a9399cffffff,0,0
872a93998ffffff,0,0
872a9399bffffff,0,0
872a938b4ffffff,0,0
872a938b0ffffff,0,0
872a938b3ffffff,0,0
872a93886ffffff,0,0
872a93895ffffff,0,0
872a93882ffffff,0,0
872a9389cffffff,0,0
872a93898ffffff,0,0
872a9389bffffff,0,0
872a93135ffffff,0,0
872a93131ffffff,0,0
872a93106ffffff,0,0
872a93115ffffff,0,0
872a93111ffffff,0,0
872a93113ffffff,0,0
872a9311effffff,0,0
872a931adffffff,1,1
872a9311affffff,0,0
872a9065bffffff,0,0
872a90673ffffff,0,0
872a90670ffffff,0,0
872a90676ffffff,0,0
872a90674ffffff,0,0
872a90629ffffff,0,0
872a9062dffffff,0,0
872a9062cffffff,0,0
872a90753ffffff,1,1
872a90752ffffff,0,0
872a90756ffffff,0,0
872a90709ffffff,0,0
872a90708ffffff,0,0
872a9070cffffff,0,0
872a90701ffffff,0,0
872a90705ffffff,0,0
872a90700ffffff,0,0
872a90704ffffff,0,0
872a90706ffffff,0,0
872a90731ffffff,0,0
872a90735ffffff,0,0
872a90734ffffff,0,0
872a9009affffff,0,0
872a9009effffff,0,0
872a90091ffffff,0,0
872a90090ffffff,0,0
872a90094ffffff,0,0
872a900b2ffffff,0,0
872a900b6ffffff,0,0
872a90569ffffff,0,0
872a90568ffffff,0,0
872a9056dffffff,0,0
872a9056cffffff,0,0
872a90193ffffff,0,0
872a90192ffffff,0,0
872a90196ffffff,0,0
872a90cc9ffffff,0,0
872a90ccdffffff,0,0
872a90cebffffff,0,0
872a90ceaffffff,0,0
872a90ceeffffff,0,0
872a90ce1ffffff,0,0
872a90ce3ffffff,0,0
872a90ce0ffffff,0,0
872a90ce4ffffff,0,0
872a90c19ffffff,0,0
872a90c1dffffff,0,0
872a90c03ffffff,0,0
872a90c02ffffff,0,0
872a90c06ffffff,0,0
872a90c31ffffff,0,0
872a90c33ffffff,0,0
872a90c14ffffff,0,0
872a90c32ffffff,0,0
872a90d89ffffff,0,0
872a90d8bffffff,0,0
872a90ca4ffffff,0,0
872a90ca6ffffff,1,1
872a90cb4ffffff,0,0
872a90cb0ffffff,0,0
872a90cb6ffffff,0,0
872a9634dffffff,0,0
872a9634cffffff,0,0
872a96341ffffff,0,0
872a96340ffffff,0,0
872a96342ffffff,0,0
872a96355ffffff,0,0
872a96354ffffff,0,0
872a96309ffffff,0,0
872a9630bffffff,0,0
872a96308ffffff,0,0
872a9630affffff,0,0
872a9630effffff,0,0
872a9631dffffff,0,0
872a9631cffffff,0,0
872a96311ffffff,0,0
872a96313ffffff,0,0
872a96312ffffff,0,0
872a963a1ffffff,0,0
872a963a0ffffff,0,0
872a963a6ffffff,0,0
872a9605bffffff,0,0
872a963b4ffffff,0,0
872a960e9ffffff,0,0
872a960e8ffffff,0,0
872a960eeffffff,0,0
872a960e3ffffff,0,0
872a960c5ffffff,0,0
872a960e2ffffff,0,0
872a960e6ffffff,0,0
872a960f5ffffff,0,0
872a9601bffffff,0,0
872a960f4ffffff,0,0
872a960a9ffffff,0,0
872a960a8ffffff,0,0
872a960aeffffff,0,0
872a960a3ffffff,0,0
872a960a2ffffff,0,0
872a960a6ffffff,0,0
872a960b5ffffff,0,0
872a960b1ffffff,0,0
872a960b3ffffff,0,0
872a96094ffffff,0,0
872a96096ffffff,0,0
872a96465ffffff,0,0
872a96460ffffff,0,0
872a96466ffffff,0,0
872a96559ffffff,0,0
872a9655dffffff,0,0
872a96543ffffff,0,0
872a96540ffffff,0,0
872a96544ffffff,0,0
872a96562ffffff,0,0
872a96566ffffff,0,0
872a96564ffffff,0,0
872a96ccaffffff,1,1
872a96cd9ffffff,0,0
872a96cdbffffff,0,0
872a96574ffffff,0,0
872a96529ffffff,0,0
872a9652bffffff,0,0
872a9650cffffff,0,0
872a9650effffff,0,0
872a96503ffffff,0,0
872a9651cffffff,0,0
872a96511ffffff,0,0
872a96510ffffff,0,0
872a96512ffffff,0,0
872a965a5ffffff,0,0
872a965a1ffffff,0,0
872a965a0ffffff,0,0
872a965a2ffffff,0,0
872a965b5ffffff,0,0
872a965b1ffffff,0,0
872a965b0ffffff,0,0
872a965b2ffffff,0,0
87274b2cdffffff,0,0
87274b2c8ffffff,0,0
87274b2ceffffff,0,0
87274b2ddffffff,0,0
87274b2dcffffff,0,0
87274b2deffffff,0,0
87274b2d3ffffff,0,0
87274b2d2ffffff,0,0
872665925ffffff,1,1
872665920ffffff,0,0
872665922ffffff,0,0
872665935ffffff,0,0
872665930ffffff,0,0
872665932ffffff,0,0
87274b649ffffff,0,0
87274b648ffffff,0,0
87274b64effffff,0,0
87274b65dffffff,0,0
87274b65cffffff,0,0
87274b65effffff,0,0
87274b653ffffff,0,0
87274b6ecffffff,0,0
87274b6e1ffffff,0,0
87274b6e3ffffff,0,0
87274b441ffffff,0,0
87274b440ffffff,0,0
87274b611ffffff,0,0
87274b615ffffff,0,0
87274b602ffffff,0,0
87274b600ffffff,0,0
87274b605ffffff,0,0
87274b62affffff,0,0
87274b62effffff,0,0
87274b628ffffff,0,0
87274b62cffffff,0,0
87274b753ffffff,0,0
87274b75effffff,0,0
87274b75cffffff,0,0
87274b75dffffff,0,0
87274b74effffff,0,0
87274b74cffffff,0,0
87274b76bffffff,0,0
87274b769ffffff,0,0
87274b39affffff,0,0
87274b398ffffff,0,0
87274b399ffffff,0,0
87274b38affffff,0,0
87274b388ffffff,0,0
87274b38dffffff,0,0
87274b236ffffff,0,0
87274b230ffffff,0,0
87274b234ffffff,0,0
87274b235ffffff,0,0
87274b226ffffff,0,0
87274b224ffffff,0,0
87274b30bffffff,0,0
87274b225ffffff,0,0
87274b221ffffff,0,0
87274b352ffffff,0,0
87274b353ffffff,0,0
87274b22dffffff,0,0
87274b35effffff,0,0
87274b35affffff,0,0
87274b35bffffff,0,0
87274b266ffffff,0,0
87274b260ffffff,0,0
87274b261ffffff,0,0
87274b26cffffff,0,0
87274b26dffffff,0,0
872a96c9effffff,0,0
872a96c98ffffff,0,0
872a96c9dffffff,0,0
872a96c99ffffff,0,0
872a96c8affffff,0,0
872a96524ffffff,0,0
872a96525ffffff,0,0
872a96cd2ffffff,0,0
872a96cd3ffffff,0,0
872a96cdeffffff,0,0
872a96cdcffffff,0,0
872a96cd8ffffff,0,0
872a96cddffffff,0,0
872a96ccbffffff,0,0
872a96565ffffff,0,0
872a96196ffffff,0,0
872a96192ffffff,1,1
872a96190ffffff,0,0
872a96195ffffff,0,0
872a96182ffffff,0,0
872a96180ffffff,0,0
872a96185ffffff,0,0
872a961aaffffff,0,0
872a9618cffffff,0,0
872a9618effffff,0,0
872a9618affffff,0,0
872a960a4ffffff,0,0
872a96356ffffff,0,0
872a96350ffffff,0,0
872a96353ffffff,0,0
872a9635effffff,0,0
872a9622dffffff,0,0
872a9635affffff,0,0
872a96274ffffff,0,0
872a96270ffffff,0,0
872a96271ffffff,0,0
872a96246ffffff,0,0
872a96240ffffff,0,0
872a96242ffffff,0,0
872a96243ffffff,0,0
872a9625dffffff,0,0
872a9624affffff,0,0
872a96259ffffff,0,0
872a905a4ffffff,0,0
872a905a0ffffff,0,0
872a905a1ffffff,0,0
872a905a3ffffff,0,0
872a905aeffffff,0,0
872a905aaffffff,0,0
872a9058cffffff,0,0
872a9058dffffff,0,0
872a90589ffffff,0,0
872a90414ffffff,0,0
872a90410ffffff,0,0
872a90413ffffff,0,0
872a904adffffff,0,0
872a904a9ffffff,0,0
872a904f6ffffff,0,0
872a904f2ffffff,0,0
872a904f3ffffff,0,0
872a904d5ffffff,1,1
872a904d1ffffff,0,0
872a904dcffffff,0,0
872a904caffffff,0,0
872a904cbffffff,0,0
872a90796ffffff,0,0
872a90790ffffff,0,0
872a90791ffffff,0,0
872a90782ffffff,0,0
872a9079dffffff,0,0
872a9078effffff,0,0
872a9078affffff,0,0
872a90788ffffff,0,0
872a9078bffffff,0,0
872a90616ffffff,0,0
872a90610ffffff,0,0
872a90611ffffff,0,0
872a90615ffffff,0,0
872a90602ffffff,0,0
872a90603ffffff,0,0
872a9060effffff,0,0
872a90608ffffff,0,0
872a90609ffffff,0,0
872a90672ffffff,0,0
872a90654ffffff,0,0
872a90612ffffff,0,0
872a906a1ffffff,0,0
872a906aeffffff,0,0
872a90685ffffff,0,0
872a90684ffffff,0,0
872a90680ffffff,0,0
872a90686ffffff,0,0
872a90695ffffff,0,0
872a90690ffffff,0,0
872a90692ffffff,0,0
872a92a61ffffff,0,0
872a92a60ffffff,0,0
872a92a63ffffff,0,0
872a92a62ffffff,0,0
872a92a71ffffff,0,0
872a92a73ffffff,0,0
872a92a54ffffff,0,0
872a92a56ffffff,0,0
872a92ae5ffffff,0,0
872a92ae4ffffff,0,0
872a92a19ffffff,0,0
872a92a18ffffff,1,1
872a92a1effffff,0,0
872a92a13ffffff,0,0
872a92a10ffffff,0,0
872a92a16ffffff,0,0
872a92b89ffffff,0,0
872a92b88ffffff,0,0
872a92b8cffffff,0,0
872a92b81ffffff,0,0
872a92b85ffffff,0,0
872a92b84ffffff,0,0
872a92ba2ffffff,0,0
872a92ba6ffffff,0,0
872a9285bffffff,0,0
872a92858ffffff,0,0
872a9285affffff,0,0
872a9285effffff,0,0
872a92853ffffff,0,0
872a92851ffffff,0,0
872a92850ffffff,0,0
872a92852ffffff,0,0
872a928e1ffffff,0,0
872a928e3ffffff,0,0
872a928c4ffffff,0,0
872a928f1ffffff,0,0
872a928c6ffffff,0,0
872a928f3ffffff,0,0
872a928f0ffffff,0,0
872a928f2ffffff,0,0
872a92889ffffff,0,0
872a92888ffffff,0,0
872a9288bffffff,0,0
872a9288affffff,0,0
872a92899ffffff,0,0
872a9289bffffff,0,0
872a92134ffffff,0,0
8726652c5ffffff,0,0
8726652c4ffffff,0,0
8726652c0ffffff,0,0
8726652c6ffffff,0,0
8726652d5ffffff,0,0
8726652d0ffffff,0,0
8726652d2ffffff,0,0
872661921ffffff,0,0
872661920ffffff,0,0
872661922ffffff,0,0
8726656cbffffff,0,0
8726656caffffff,0,0
8726656ddffffff,0,0
8726656dcffffff,0,0
8726656d1ffffff,0,0
8726656d0ffffff,0,0
8726656d4ffffff,0,0
8726656d6ffffff,0,0
872665689ffffff,0,0
87266568bffffff,0,0
872665688ffffff,0,0
87266568affffff,0,0
87266568effffff,0,0
87266569dffffff,0,0
872665698ffffff,0,0
87266569bffffff,0,0
872661d26ffffff,0,0
872661d35ffffff,0,0
872661d22ffffff,0,0
872661d04ffffff,0,0
872661d05ffffff,0,0
872661d01ffffff,0,0
872661d0effffff,0,0
872661d08ffffff,0,0
872661d0affffff,0,0
872661d0bffffff,0,0
872661c25ffffff,0,0
872661c21ffffff,0,0
872661c2cffffff,0,0
872661c28ffffff,0,0
872661c2bffffff,0,0
872661c76ffffff,0,0
872661c72ffffff,0,0
872661c54ffffff,1,1
872661c50ffffff,0,0
872661c55ffffff,0,0
872661c51ffffff,0,0
872661c5effffff,0,0
872661c5affffff,0,0
872661c5bffffff,0,0
8726611b5ffffff,0,0
8726611b1ffffff,0,0
872661184ffffff,0,0
872661180ffffff,0,0
87266118effffff,0,0
87266118affffff,0,0
8726610a4ffffff,0,0
8726610a5ffffff,0,0
8726610a1ffffff,0,0
8726610acffffff,0,0
8726610a8ffffff,0,0
8726610a9ffffff,0,0
8726610f6ffffff,0,0
8726610f2ffffff,0,0
8726610f3ffffff,0,0
8726610d5ffffff,0,0
8726610c2ffffff,0,0
8726610d1ffffff,0,0
8726610dcffffff,0,0
8726610ddffffff,0,0
8726610caffffff,0,0
872661764ffffff,0,0
8726610cbffffff,0,0
8726610c8ffffff,0,0
8726610c9ffffff,0,0
8726610cdffffff,0,0
8726613b6ffffff,0,0
8726613b4ffffff,0,0
87266105bffffff,0,0
872661058ffffff,0,0
872661059ffffff,0,0
87266105dffffff,0,0
87266104effffff,0,0
87266104cffffff,0,0
87266106bffffff,0,0
872661069ffffff,0,0
87266106dffffff,0,0
872661a9effffff,0,0
872661a9cffffff,0,0
872661a83ffffff,0,0
872661a81ffffff,0,0
872661a85ffffff,0,0
872661aaaffffff,0,0
872661aaeffffff,0,0
872661aacffffff,0,0
872661a13ffffff,0,0
872661a10ffffff,0,0
872661a15ffffff,0,0
872661a02ffffff,0,0
872661a06ffffff,0,0
872661b50ffffff,0,0
872661b55ffffff,0,0
872661b46ffffff,0,0
872661b45ffffff,0,0
872661b6effffff,0,0
872661b6cffffff,0,0
872a92793ffffff,0,0
872a92791ffffff,0,0
872a92782ffffff,0,0
872a92780ffffff,0,0
872a92781ffffff,0,0
872a92785ffffff,0,0
872a927aaffffff,0,0
872a927aeffffff,0,0
872a927a8ffffff,0,0
872a927adffffff,0,0
872a9271effffff,0,0
872a9271cffffff,0,0
872a92703ffffff,0,0
872a92701ffffff,0,0
872a9270cffffff,0,0
872a9272bffffff,0,0
872a92729ffffff,0,0
872a920daffffff,0,0
872a920deffffff,0,0
872a920d8ffffff,0,0
872a920ddffffff,0,0
872a920ceffffff,0,0
872a920ccffffff,0,0
872a920ebffffff,0,0
872a920e8ffffff,0,0
872a920ecffffff,0,0
872a920e1ffffff,0,0
872a920e5ffffff,0,0
872a923b6ffffff,0,0
872a920e9ffffff,0,0
872a923b4ffffff,0,0
872a9205affffff,0,0
872a9205bffffff,0,0
872a92059ffffff,0,0
872a9204affffff,0,0
872a92048ffffff,0,0
872a9204dffffff,0,0
872a92332ffffff,0,0
872a92336ffffff,0,0
872a92069ffffff,0,0
87274b0d1ffffff,0,0
87274b0deffffff,0,0
87274b0d8ffffff,0,0
87274b0dbffffff,0,0
87274b775ffffff,0,0
87274b762ffffff,0,0
87274b744ffffff,0,0
87274b740ffffff,0,0
87274b741ffffff,0,0
87274b39cffffff,0,0
87274b382ffffff,0,0
87274b386ffffff,0,0
87274b3b1ffffff,0,0
87274b3b0ffffff,0,0
87274b3b4ffffff,0,0
87274b0e9ffffff,0,0
87274b0e8ffffff,0,0
87274b0eaffffff,0,0
87274b0eeffffff,0,0
87274b0c5ffffff,0,0
87274b0e3ffffff,0,0
87274b0c4ffffff,0,0
87274b0f5ffffff,0,0
87274b0f0ffffff,0,0
87274b01bffffff,0,0
87274b019ffffff,0,0
87274b013ffffff,0,0
87274b090ffffff,0,0
87274b468ffffff,0,0
87274b46affffff,0,0
87274b3b5ffffff,0,0
87274b0f2ffffff,0,0
87274b0d4ffffff,0,0
87274b089ffffff,0,0
87274b08bffffff,0,0
87274b08affffff,0,0
87274b724ffffff,0,0
87274b099ffffff,0,0
87274b09bffffff,0,0
87274b734ffffff,0,0
87274b736ffffff,0,0
87274b44dffffff,0,0
87274b44effffff,0,0
87274b443ffffff,0,0
87274b445ffffff,0,0
87274b7acffffff,0,0
87274b7a8ffffff,0,0
87274b7abffffff,0,0
87274b636ffffff,0,0
87274b78dffffff,0,0
87274b632ffffff,0,0
87274b789ffffff,0,0
87274b616ffffff,0,0
87274b612ffffff,0,0
87274b6adffffff,0,0
87274b6a9ffffff,0,0
87274b6f4ffffff,0,0
87274b6f0ffffff,0,0
87274b6f2ffffff,0,0
87274b6f3ffffff,0,0
87274b09cffffff,0,0
87274b092ffffff,0,0
87274b461ffffff,0,0
87274b460ffffff,0,0
87274b464ffffff,0,0
87274b559ffffff,0,0
87274b55dffffff,0,0
87274b54effffff,0,0
87274b548ffffff,0,0
87274b549ffffff,0,0
87274b0b2ffffff,0,0
87274b0b0ffffff,0,0
87274b0b5ffffff,0,0
87274b19bffffff,0,0
87274b0a6ffffff,0,0
87274b0a4ffffff,0,0
87274b0a5ffffff,0,0
87274b016ffffff,0,0
87274b012ffffff,0,0
872661a05ffffff,0,0
872661a00ffffff,0,0
872661a1cffffff,0,0
872661a1effffff,0,0
872661a1affffff,0,0
872661aa9ffffff,1,1
872661aabffffff,0,0
872661a8dffffff,0,0
872661aa8ffffff,0,0
872661aadffffff,0,0
872661a12ffffff,0,0
872661b1dffffff,0,0
872661b1cffffff,0,0
872661b02ffffff,0,0
872661b15ffffff,0,0
872661b14ffffff,0,0
872661ba8ffffff,0,0
872661ba9ffffff,0,0
872661a36ffffff,0,0
872661a30ffffff,0,0
872661a33ffffff,0,0
872661a14ffffff,0,0
872661a16ffffff,0,0
872661aa5ffffff,0,0
872661b60ffffff,0,0
872661b65ffffff,0,0
872a92796ffffff,0,0
872a92794ffffff,0,0
872a927b3ffffff,0,0
872a927b1ffffff,0,0
872a92784ffffff,0,0
872a927a2ffffff,0,0
872a927a3ffffff,0,0
872a927a1ffffff,0,0
872a927a0ffffff,0,0
872661a5dffffff,0,0
872661a4effffff,0,0
872661a4affffff,0,0
87266cda4ffffff,0,0
87266cda5ffffff,0,0
87266cda1ffffff,0,0
87266cdacffffff,0,0
87266cda8ffffff,0,0
87266cda9ffffff,0,0
87266cc34ffffff,0,0
87266cc35ffffff,0,0
87266cc22ffffff,0,0
87266cc23ffffff,0,0
87266cc05ffffff,0,0
87266cc01ffffff,0,0
87266cc0cffffff,0,0
87266cc31ffffff,0,0
87266cc33ffffff,0,0
87266cc14ffffff,0,0
87266cd89ffffff,0,0
87266cc16ffffff,0,0
87266cd8bffffff,0,0
87266cca4ffffff,0,0
87266cd8affffff,0,0
87266cd9dffffff,0,0
87266cd8effffff,0,0
87266cd8cffffff,0,0
87266cdaaffffff,0,0
87266cdadffffff,0,0
872661a73ffffff,0,0
872661ba1ffffff,0,0
872661ba5ffffff,0,0
872661ba0ffffff,0,0
872661ba4ffffff,0,0
872661859ffffff,0,0
872661858ffffff,0,0
87266185effffff,0,0
872661853ffffff,0,0
872661852ffffff,0,0
8726618e5ffffff,0,0
8726618e4ffffff,0,0
872661819ffffff,1,1
87266181bffffff,0,0
872661818ffffff,0,0
87266181effffff,0,0
872661811ffffff,0,0
872661810ffffff,0,0
872661814ffffff,0,0
872661989ffffff,0,0
872661988ffffff,0,0
87266198cffffff,0,0
87266198effffff,0,0
872661981ffffff,0,0
872661980ffffff,0,0
872661986ffffff,0,0
872661995ffffff,0,0
872661994ffffff,0,0
87266568dffffff,0,0
8726656abffffff,0,0
87266568cffffff,0,0
8726656aaffffff,0,0
872665681ffffff,0,0
872665685ffffff,0,0
872665684ffffff,1,1
8726656a2ffffff,0,0
8726656b5ffffff,0,0
8726656b4ffffff,0,0
872660b69ffffff,0,0
872660b68ffffff,0,0
872660b6cffffff,0,0
872660b6effffff,0,0
872660b61ffffff,0,0
872660b60ffffff,0,0
872660b66ffffff,0,0
8726654dbffffff,0,0
8726654daffffff,0,0
872660b2dffffff,0,0
8726654d3ffffff,0,0
872660b2cffffff,0,0
8726654d2ffffff,0,0
872660b25ffffff,0,0
872660b24ffffff,0,0
87266548affffff,0,0
872665499ffffff,0,0
87266549dffffff,0,0
872665498ffffff,0,0
87266549cffffff,0,0
872665491ffffff,0,0
872665490ffffff,0,0
872665494ffffff,0,0
872660949ffffff,0,0
87266094cffffff,0,0
872660941ffffff,0,0
872660940ffffff,0,0
872660944ffffff,0,0
872660971ffffff,0,0
872660975ffffff,0,0
872660974ffffff,0,0
872660929ffffff,0,0
87266092dffffff,0,0
87266092cffffff,1,1
8726642d2ffffff,0,0
8726642d6ffffff,0,0
87266428bffffff,0,0
872664289ffffff,0,0
872664288ffffff,0,0
87266428cffffff,0,0
8726642aaffffff,0,0
872664285ffffff,0,0
8726642a3ffffff,0,0
872664284ffffff,0,0
8726642a2ffffff,0,0
8726642b5ffffff,0,0
8726642a6ffffff,0,0
87266439bffffff,0,0
872664398ffffff,0,0
87266439effffff,0,0
872664391ffffff,0,0
872664395ffffff,0,0
872664394ffffff,0,0
8726643b2ffffff,0,0
8726640cdffffff,0,0
8726640ebffffff,0,0
8726640e8ffffff,0,0
8726640eeffffff,0,0
8726640e1ffffff,0,0
8726640e5ffffff,0,0
8726640e4ffffff,0,0
87266400bffffff,0,0
87266400affffff,0,0
87266400effffff,0,0
872664001ffffff,0,0
872664512ffffff,0,0
8726645acffffff,0,0
872759264ffffff,0,0
87275934bffffff,0,0
872759348ffffff,0,0
87275934cffffff,0,0
87275936effffff,0,0
872759363ffffff,0,0
872759360ffffff,0,0
872759364ffffff,0,0
872759ad9ffffff,0,0
872759addffffff,0,0
872759adcffffff,0,0
872759ac2ffffff,0,0
872759ac6ffffff,0,0
872759af1ffffff,0,0
872759af0ffffff,0,0
872759af6ffffff,0,0
872759aa9ffffff,0,0
872759aadffffff,0,0
872759aacffffff,0,0
872759a12ffffff,0,0
872759a16ffffff,0,0
872759b8bffffff,1,1
872759b8affffff,0,0
872759b8effffff,0,0
872759b83ffffff,0,0
872759b84ffffff,0,0
872759b86ffffff,0,0
872759bb1ffffff,0,0
872759bb0ffffff,0,0
872759bb4ffffff,0,0
87275985bffffff,0,0
87275985affffff,0,0
87275985effffff,0,0
